ts,event,job_id,cluster,world_size,note,metadata_json
2026-01-14 17:46:05,submitted,job-fd29c28f2802,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed.""}"
2026-01-14 17:47:05,submitted,job-3b6f4b061b78,-,2,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This is a short experiment, so give it quick access to GPUs, even small ones.""}"
2026-01-14 17:48:44,submitted,job-c4fa1aed17c9,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much.""}"
2026-01-14 17:57:33,submitted,job-ae60b0f750cd,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2026-01-14 18:03:32,submitted,job-558ddf1c3e35,-,4,,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2026-01-14 18:04:23,finished,job-2b1af9a714a0,clusterB,2,exit=1,"{""end_ts"": 1768381463.6525197, ""jct_sec"": 1859.2245631217957, ""queued_sec"": 2.69962477684021}"
2026-01-14 18:04:24,started,job-ad2885121ba3,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=1808.3293726444244","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 1808.3293726444244, ""started_ts"": 1768381464.7874038}"
2026-01-14 18:04:24,started,job-618232183fb0,clusterA,1,"started_on=clusterA, g=1, nodes=['node_a'], queued_sec=1781.7858409881592","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_a""], ""queued_sec"": 1781.7858409881592, ""started_ts"": 1768381464.826564}"
2026-01-14 18:04:24,started,job-e3c892a56f99,clusterA,1,"started_on=clusterA, g=1, nodes=['node_d'], queued_sec=1733.729692697525","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_d""], ""queued_sec"": 1733.729692697525, ""started_ts"": 1768381464.8528597}"
2026-01-14 18:05:34,finished,job-e3c892a56f99,clusterA,1,exit=1,"{""end_ts"": 1768381534.3356135, ""jct_sec"": 69.48275375366211, ""queued_sec"": 1733.729692697525}"
2026-01-14 18:05:34,started,job-1a0148f92ce8,clusterA,1,"started_on=clusterA, g=1, nodes=['node_d'], queued_sec=1726.4584922790527","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_d""], ""queued_sec"": 1726.4584922790527, ""started_ts"": 1768381534.953888}"
2026-01-14 18:05:49,finished,job-1a0148f92ce8,clusterA,1,exit=1,"{""end_ts"": 1768381549.3673847, ""jct_sec"": 14.413496732711792, ""queued_sec"": 1726.4584922790527}"
2026-01-14 18:08:09,finished,job-618232183fb0,clusterA,1,exit=0,"{""end_ts"": 1768381689.4111257, ""jct_sec"": 224.58456158638, ""queued_sec"": 1781.7858409881592}"
2026-01-14 18:09:05,submitted,job-1e6f55635e5b,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Focus on efficiency. Use GPUs effectively but avoid unnecessary power consumption.""}"
2026-01-14 18:10:30,submitted,job-2c7bda96e570,-,2,,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 128, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else.""}"
2026-01-14 18:10:38,submitted,job-8ccd8ef3d6b0,-,1,,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed.""}"
2026-01-14 18:10:53,submitted,job-410def6d14c6,-,4,,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Prefer reliability and consistency. I’d rather not have the job preempted or rescheduled.""}"
2026-01-14 18:11:11,submitted,job-72487e9ac1f1,-,1,,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Maximize GPU utilization for this run — I’m fine if it uses more energy temporarily.""}"
2026-01-14 18:11:14,finished,job-c49d3f525a55,clusterA,2,exit=0,"{""end_ts"": 1768381874.6661682, ""jct_sec"": 2305.049277305603, ""queued_sec"": 0.9532876014709473}"
2026-01-14 18:11:15,started,job-894e43113c6a,clusterA,4,"started_on=clusterA, g=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], queued_sec=1812.8784415721893","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""queued_sec"": 1812.8784415721893, ""started_ts"": 1768381875.432653}"
2026-01-14 18:13:14,finished,job-894e43113c6a,clusterA,4,exit=0,"{""end_ts"": 1768381994.73731, ""jct_sec"": 119.30465698242188, ""queued_sec"": 1812.8784415721893}"
2026-01-14 18:13:15,started,job-f7366b47b0d6,clusterA,2,"started_on=clusterA, g=2, nodes=['node_a', 'node_b'], queued_sec=1692.715383052826","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_a"", ""node_b""], ""queued_sec"": 1692.715383052826, ""started_ts"": 1768381995.616035}"
2026-01-14 18:13:15,started,job-fd29c28f2802,clusterA,1,"started_on=clusterA, g=1, nodes=['node_c'], queued_sec=1630.4397747516632","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_c""], ""queued_sec"": 1630.4397747516632, ""started_ts"": 1768381995.6386926}"
2026-01-14 18:13:29,finished,job-f7366b47b0d6,clusterA,2,exit=1,"{""end_ts"": 1768382009.769388, ""jct_sec"": 14.153352975845337, ""queued_sec"": 1692.715383052826}"
2026-01-14 18:13:29,finished,job-fd29c28f2802,clusterA,1,exit=1,"{""end_ts"": 1768382009.807961, ""jct_sec"": 14.169268369674683, ""queued_sec"": 1630.4397747516632}"
2026-01-14 18:13:30,started,job-3b6f4b061b78,clusterA,2,"started_on=clusterA, g=2, nodes=['node_a', 'node_b'], queued_sec=1585.2629561424255","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_a"", ""node_b""], ""queued_sec"": 1585.2629561424255, ""started_ts"": 1768382010.6963623}"
2026-01-14 18:13:44,finished,job-3b6f4b061b78,clusterA,2,exit=1,"{""end_ts"": 1768382024.8013144, ""jct_sec"": 14.104952096939087, ""queued_sec"": 1585.2629561424255}"
2026-01-14 18:13:45,started,job-c4fa1aed17c9,clusterA,4,"started_on=clusterA, g=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], queued_sec=1501.5561134815216","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""queued_sec"": 1501.5561134815216, ""started_ts"": 1768382025.7890966}"
2026-01-14 18:35:13,finished,job-ad2885121ba3,clusterB,4,exit=1,"{""end_ts"": 1768383313.5439506, ""jct_sec"": 1848.7565467357635, ""queued_sec"": 1808.3293726444244}"
2026-01-14 18:35:14,started,job-ae60b0f750cd,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=2261.1547503471375","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 2261.1547503471375, ""started_ts"": 1768383314.3756044}"
2026-01-14 19:06:05,finished,job-ae60b0f750cd,clusterB,4,exit=1,"{""end_ts"": 1768385165.373092, ""jct_sec"": 1850.9974875450134, ""queued_sec"": 2261.1547503471375}"
2026-01-14 19:06:05,started,job-558ddf1c3e35,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=3753.114265203476","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 3753.114265203476, ""started_ts"": 1768385165.6858556}"
2026-01-14 19:08:18,finished,job-c4fa1aed17c9,clusterA,4,exit=0,"{""end_ts"": 1768385298.0435517, ""jct_sec"": 3272.254455089569, ""queued_sec"": 1501.5561134815216}"
2026-01-14 19:08:18,started,job-1e6f55635e5b,clusterA,1,"started_on=clusterA, g=1, nodes=['node_a'], queued_sec=3553.0451979637146","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_a""], ""queued_sec"": 3553.0451979637146, ""started_ts"": 1768385298.868857}"
2026-01-14 19:08:18,started,job-2c7bda96e570,clusterA,2,"started_on=clusterA, g=2, nodes=['node_b', 'node_c'], queued_sec=3468.2396733760834","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_b"", ""node_c""], ""queued_sec"": 3468.2396733760834, ""started_ts"": 1768385298.911998}"
2026-01-14 19:08:18,started,job-8ccd8ef3d6b0,clusterA,1,"started_on=clusterA, g=1, nodes=['node_d'], queued_sec=3460.8428757190704","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_d""], ""queued_sec"": 3460.8428757190704, ""started_ts"": 1768385298.938349}"
2026-01-14 19:08:28,finished,job-2c7bda96e570,clusterA,2,exit=1,"{""end_ts"": 1768385308.0648468, ""jct_sec"": 9.152848720550537, ""queued_sec"": 3468.2396733760834}"
2026-01-14 19:08:33,finished,job-8ccd8ef3d6b0,clusterA,1,exit=1,"{""end_ts"": 1768385313.0658166, ""jct_sec"": 14.127467632293701, ""queued_sec"": 3460.8428757190704}"
2026-01-14 19:36:37,finished,job-558ddf1c3e35,clusterB,4,exit=1,"{""end_ts"": 1768386997.2109292, ""jct_sec"": 1831.5250735282898, ""queued_sec"": 3753.114265203476}"
2026-01-14 19:36:38,started,job-410def6d14c6,clusterB,4,"started_on=clusterB, g=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], queued_sec=5144.458660364151","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""queued_sec"": 5144.458660364151, ""started_ts"": 1768386998.1320472}"
2026-01-14 19:36:38,started,job-72487e9ac1f1,clusterA,1,"started_on=clusterA, g=1, nodes=['node_b'], queued_sec=5126.717041254044","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_b""], ""queued_sec"": 5126.717041254044, ""started_ts"": 1768386998.1528525}"
2026-01-14 20:04:11,finished,job-1e6f55635e5b,clusterA,1,exit=0,"{""end_ts"": 1768388651.4244454, ""jct_sec"": 3352.5555884838104, ""queued_sec"": 3553.0451979637146}"
2026-01-14 20:07:19,finished,job-410def6d14c6,clusterB,4,exit=1,"{""end_ts"": 1768388839.0713787, ""jct_sec"": 1840.9393315315247, ""queued_sec"": 5144.458660364151}"
2026-01-14 20:33:33,finished,job-72487e9ac1f1,clusterA,1,exit=0,"{""end_ts"": 1768390413.202843, ""jct_sec"": 3415.049990415573, ""queued_sec"": 5126.717041254044}"
